"id","numero_expediente","titulo","tipo_expediente","fecha_inicio","vencimiento_cuatrienal","fecha_publicacion","numero_gaceta","numero_ley","creado_en"
"924","24687","AUTORIZACIÓN PARA QUE LA MUNICIPALIDAD DE HEREDIA PUEDA DONAR FONDOS A TEMPORALIDADES DE LA ARQUIDIÓCESIS DE SAN JOSÉ PARA LA RESTAURACIÓN DE OJETOS HISTÓRICOS RELIGIOSOS DEL CANTÓN. ANTERIORMENTE DENOMINADO: AUTORIZACIÓN PARA QUE LA MUNICIPALIDAD DE HEREDIA PUEDA DONAR FONDOS A TEMPORALIDADES DE LA ARQUIDIOCESIS DE SAN JOSÉ PARA LA RESTAURACIÓN DE BIENES MUEBLES HISTÓRICOS DEL CANTÓN","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-11-11","2028-11-11","2024-11-28","224","","2026-04-10T17:30:55.305867"
"925","24686","PROTECCIÓN DEL CRITERIO TÉCNICO Y LA DIGNIDAD DE LA PERSONA FUNCIONARIA PÚBLICA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-11-07","2028-11-07","","","","2026-04-10T17:30:55.305867"
"926","24685","LEY PARA FORTALECER LA INICIATIVA POPULAR Y GARANTIZAR UNA PARTICIPACIÓN CIUDADANA EFECTIVA. REFORMA DE LOS ARTÍCULOS 5 Y 6 DE LA LEY DE INICIATIVA POPULAR, LEY N° 8491 DEL 9 DE MARZO DE 2006.","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-11-07","2028-11-07","2024-11-28","224","","2026-04-10T17:30:55.305867"
"928","24683","CREACIÓN DE UN FIDEICOMISO PARA FINANCIAR EQUIPAMIENTO Y TECNOLOGÍA PARA EL ORGANISMO DE INVESTIGACIÓN JUDICIAL Y EL MINISTERIO PÚBLICO","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-11-05","2028-11-05","2024-11-28","224","","2026-04-10T17:30:55.305867"
"930","24681","REFORMA DEL ARTÍCULOS 8 DE LA LEY SOBRE EL DESARROLLO DE LA COMUNIDAD (DINADECO), LEY N°3859 DEL 07 DE ABRIL DE 1967. LEY QUE REFORMA LA COMPOSICIÓN DEL CONCEJO NACIONAL DE DESARROLLO DE LA COMUNIDAD","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-11-04","2028-11-04","2024-11-28","224","","2026-04-10T17:30:55.305867"
"931","24680","DECLARATORIA DE BENEMÉRITO DE LA PATRIA A EDUARDO MORA VALVERDE","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-11-04","2028-11-04","2024-11-28","224","","2026-04-10T17:30:55.305867"
"932","24679","LEY PARA LEY PARA DECLARAR EL DÍA 11 DE NOVIEMBRE COMO EL ""DÍA DE CELEBRACIÓN: HEREDIA CIUDADES CULTURALES""","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-11-04","2028-11-04","2024-11-28","224","","2026-04-10T17:30:55.305867"
"933","24678","CREACIÓN DEL RÉGIMEN ESPECIAL DE INCENTIVOS A LAS ACTIVIDADES PRODUCTIVAS DE VALORIZACIÓN DE RESIDUOS. ANTERIORMENTE DENOMINADO: CREACIÓN DE RÉGIMEN ESPECIAL DE INCENTIVOS A LAS ACTIVIDADES PRODUCTIVAS DE VALORIZACIÓN DE RESIDUOS (CONOCIDO COMO RÉGIMEN DE VALORIZACIÓN)","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-31","2028-10-31","2024-11-28","224","","2026-04-10T17:30:55.305867"
"934","24677","CREACIÓN DEL DÍA NACIONAL DE LA MASCARADA TRADICIONAL COSTARRICENSE. ANTES DENOMINADO: CREACIÓN DEL DÍA NACIONAL DE LA MASCARADA TRADICIONAL Y LA CIMARRONA COSTARRICENSE","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-31","2028-10-31","2024-11-28","224","","2026-04-10T17:30:55.305867"
"935","24676","REFORMA DEL INCISO A) DEL ARTÍCULO 174 DEL CÓDIGO MUNICIPAL, LEY N.º 7794 DEL 18 DE MAYO DE 1998 (ANTERIORMENTE DENOMINADO: ADICION DE UN INCISO E) Y UN INCISO F) AL ARTÍCULO 174, DEL CÓDIGO MUNICIPAL, LEY N.º 7794, DEL 18 DE MAYO DE 1998)","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-31","2028-10-31","2024-11-28","224","","2026-04-10T17:30:55.305867"
"936","24675","LEY PARA LA RECUPERACIÓN SOSTENIBLE DE CRUCITAS Y LA CREACIÓN DEL POLO DE DESARROLLO DE LA REGIÓN HUETAR NORTE DE COSTA RICA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-30","2028-10-30","2024-11-28","224","","2026-04-10T17:30:55.305867"
"937","24674","REFORMA DE LOS ARTÍCULOS 3, 4 Y 7, Y ADICIÓN DE UN ARTÍCULO 9 A LA LEY N.º 10120, ACCIONES AFIRMATIVAS A FAVOR DE LAS PERSONAS AFRODESCENDIENTES, DEL 2 DE FEBRERO DE 2022","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-30","2028-10-30","2024-11-28","224","","2026-04-10T17:30:55.305867"
"938","24673","AUTORIZACIÓN AL INSTITUTO DE DESARROLLO RURAL (INDER) Y AL SISTEMA NACIONAL DE ÁREAS CONSERVACIÓN (SINAC) PARA QUE DONEN CUATRO FINCAS DE SU PROPIEDAD EN FAVOR DE LA COOPERATIVA COMERCIALIZADORA AGRÍCOLA DEL SUR (AGRICOOP R.L)","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-30","2028-10-30","2024-11-28","224","","2026-04-10T17:30:55.305867"
"939","24672","REFORMA AL NUMERAL 183 DE LA CONSTITUCIÓN POLÍTICA DE LA REPÚBLICA DE COSTA RICA","PROCEDIMIENTO REFS PARS CONSTITUCION POLITICA, PROVINCIAS Y MAGISTRADOS","2024-10-30","2028-10-30","","","","2026-04-10T17:30:55.305867"
"940","24671","LEY PARA GARANTIZAR LA EQUIDAD SALARIAL Y FACILITAR EL TRASLADO AL SALARIO GLOBAL DE LOS CUERPOS POLICIALES DE LA LEY GENERAL DE POLICÍAS N° 7410 DEL 26 DE MAYO DE 1994 Y SUS REFORMAS, FUNCIONARIOS DEL ORGANISMO DE INVESTIGACIÓN JUDICIAL(OIJ) Y LOS POLICÍAS MUNICIPALES","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-29","2028-10-29","2024-11-28","224","","2026-04-10T17:30:55.305867"
"941","24670","LEY PARA DESAFECTAR LOS TERRENOS ADMINISTRADOS POR EL INSTITUTO DE DESARROLLO RURAL (INDER) EN LAS FRANJAS FRONTERIZAS CON LAS REPÚBLICAS DE NICARAGUA Y PANAMÁ PARA DOTAR DE TITULOS DE PROPIEDAD A SUS OCUPANTES","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-29","2028-10-29","2024-11-28","224","","2026-04-10T17:30:55.305867"
"942","24669","LEY GENERAL DE ADQUISICIÓN DE TERRENOS Y EXPROPIACIONES","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-29","2028-10-29","2024-11-28","224","","2026-04-10T17:30:55.305867"
"943","24668","MODIFICACIÓN DEL ARTÍCULO 3 DE LA LEY REGULADORA DE GASTOS DE VIAJE Y TRANSPORTE DE FUNCIONARIOS DEL ESTADO, LEY N° 3462 DEL 26 DE NOVIEMBRE DE 1964 Y SUS REFORMAS. LEY PARA EVITAR GASTOS DESPROPORCIONADOS EN VIAJES DE FUNCIONARIOS PÚBLICOS AL EXTRANJERO","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-29","2028-10-29","2024-11-28","224","","2026-04-10T17:30:55.305867"
"944","24667","FOMENTO DE LA MINERÍA ARTESANAL SOSTENIBLE EN LOS DISTRITOS DE CUTRIS, POCOSOL Y PITAL","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-29","2028-10-29","2024-11-28","224","","2026-04-10T17:30:55.305867"
"945","24666","REFORMAS A LOS ARTICULOS 6,16, 20, 27, 28, 29, 30, 31, 33 DE LA LEY EJECUCIÓN DE LAS SANCIONES PENALES JUVENILES, LEY N° 8460 Y SUS REFORMAS; A LA LEY 7576, LEY DE JUSTICIA PENAL JUVENIL, ARTICULOS 32 Y 109.","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-29","2028-10-29","2024-11-28","224","","2026-04-10T17:30:55.305867"
"946","24665","LEY PARA LA GESTIÓN DE LA MIGRACIÓN POR MOTIVOS DE CAMBIOS CLIMÁTICOS Y AMBIENTALES, CON ENFOQUE DE DERECHOS HUMANOS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-28","2028-10-28","2024-11-28","224","","2026-04-10T17:30:55.305867"
"947","24664","REFORMA AL ARTÍCULO 12 PRIMER PÁRRAFO DE LA LEY ORGÁNICA DE LA CONTRALORÍA GENERAL DE LA REPÚBLICA, LEY N° 7428 DEL 04 DE NOVIEMBRE DE 1994","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-24","2028-10-24","2024-11-28","224","","2026-04-10T17:30:55.305867"
"948","24663","ADICIÓN DE UN INCISO Z) AL ARTÍCULO 6 DEL TÍTULO IV, CAPÍTULO I DE LA LEY DE FORTALECIMIENTO DE LAS FINANZAS PÚBLICAS, LEY N°9635, DEL 3 DE DICIEMBRE DE 2018 Y SUS REFORMAS. LEY PARA EXCLUIR AL INSTITUTO COSTARRICENSE DE FERROCARRILES DE LA APLICACIÓN DE LA REGLA FISCAL.","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-24","2028-10-24","2024-11-28","224","","2026-04-10T17:30:55.305867"
"949","24662","DESAFECTACIÓN DE UN BIEN PROPIEDAD DEL ESTADO, PARA SER DONADO A LA ASOCIACIÓN DE DESARROLLO INTEGRAL MONSERRAT DEL CANTÓN CENTRAL DE ALAJUELA. ANTES DENOMINADO: DESAFECTACIÓN DE UN BIEN PROPIEDAD DEL MINISTERIO DE GOBERNACIÓN Y POLICIA, PARA SER DONADO A LA ASOCIACIÓN DE DESARROLLO INTEGRAL MONSERRAT DEL CANTÓN CENTRAL DE ALAJUELA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-24","2028-10-24","2024-11-28","224","","2026-04-10T17:30:55.305867"
"950","24661","LEY PARA EL FOMENTO DE LAS ACTIVIDADES ECONÓMICAS VINCULADAS A LA BIOECONOMÍA. ANTERIORMENTE DENOMINADO: LEY PARA EL FOMENTO DE LAS ACTIVIDADES ECONÓMICAS VINCULADAS A LA BIOECONOMÍA. ANTES DENOMINADO: LEY PARA EL FOMENTO DE LAS ACTIVIDADES ECONÓMICAS VINCULADAS A LA BIOECNONOMÍA EN EL SECTOR AGROPECUARIO","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-24","2028-10-24","2024-11-28","224","","2026-04-10T17:30:55.305867"
"952","24660","FORTALECIMIENTO DEL MECANISMO DE CONSULTA ESTRECHA CON ORGANIZACIONES DE PERSONAS CON DISCAPACIDAD","PROCEDIMIENTO REFORMAS AL REGLAMENTO DE LA ASAMBLEA LEGISLATIVA","2024-10-23","2028-10-23","","","","2026-04-10T17:30:55.305867"
"953","24659","DECLARATORIA DE INTERÉS TURÍSTICO Y CULTURAL DEL CANTÓN DE VÁSQUEZ DE CORONADO","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-23","2028-10-23","2024-11-26","222","","2026-04-10T17:30:55.305867"
"954","24658","REFORMA DEL ARTÍCULO 18 DE LA LEY CONTRA LA DELINCUENCIA ORGANIZADA, LEY 8754 DEL 22 DE JULIO DE 2009, PARA DESJUDICIALIZAR EL LEVANTAMIENTO DEL SECRETO BANCARIO EN INVESTIGACIONES POR DELINCUENCIA ORGANIZADA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-23","2028-10-23","2024-11-28","224","","2026-04-10T17:30:55.305867"
"955","24657","REFORMA DEL ARTÍCULO 106 TER DEL CÓDIGO DE NORMAS Y PROCEDIMIENTOS TRIBUTARIOS, LEY N.° 4755, DE 3 DE MAYO DE 1971, Y SUS REFORMAS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-23","2028-10-23","2024-11-27","223","","2026-04-10T17:30:55.305867"
"956","24656","INVESTIGACION QUE PERMITA AHONDAR EN LOS PRESUNTOS ACTOS DE DESMANTELAMIENTO DE LAS INSTALACIONES DE MANZANA SUR DEL LICEO DE COSTA RICA","PROCEDIMIENTO COMISIONES ESPECIALES INVESTIGADORAS","2024-10-23","2028-10-23","","","","2026-04-10T17:30:55.305867"
"957","24655","REFORMA DEL TRANSITORIO IX DE LA LEY NO. 10.159, LEY MARCO DE EMPLEO PÚBLICO, DEL 08 DE MARZO DE 2022 Y SUS REFORMAS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-23","2028-10-23","2024-10-25","200","","2026-04-10T17:30:55.305867"
"958","24654","REFORMA DEL ARTÍCULO 261 DE LA LEY 9747, CÓDIGO PROCESAL DE FAMILIA, DE 23 DE OCTUBRE DE 2019, PARA EQUIPARAR LA RESTRICCIÓN MIGRATORIA EN PENSIONES ALIMENTARIAS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-23","2028-10-23","2024-11-22","220","","2026-04-10T17:30:55.305867"
"959","24653","LEY QUE HABILITA RECURSOS PARA LA MEJORA DE PARQUES MUNICIPALES, REFORMA DEL ARTICULO 7, DE LA LEY CONTROL DE LAS PARTIDAS ESPECÍFICAS CON CARGO AL PRESUPUESTO NACIONAL, N.º 7755 DE 1 DE MAYO 1998","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-22","2028-10-22","2024-11-25","221","","2026-04-10T17:30:55.305867"
"960","24652","LEY PARA EL ALIVIO Y CONDONACIÓN DE LAS DEUDAS ACUMULADAS RELACIONADAS AL PAGO DE INFRACCIONES ADMINISTRATIVAS DE TRÁSITO","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-22","2028-10-22","2024-11-22","220","","2026-04-10T17:30:55.305867"
"961","24651","LEY DE TRASLADO DE RECURSOS NO RETIRADOS DEL FCL AL RÉGIMEN NO CONTRIBUTIVO","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-22","2028-10-22","2024-11-22","220","","2026-04-10T17:30:55.305867"
"962","24650","REFORMA PARCIAL AL ARTICULO 159 DEL CÓDIGO MUNICIPAL, LEY 7794 DEL 30 DE ABRIL DE 1998","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-22","2028-10-22","2024-11-25","221","","2026-04-10T17:30:55.305867"
"963","24649","REFORMA DE LOS ARTÍCULOS 121 INCISO 14) Y 174 DE LA CONSTITUCIÓN POLÍTICA","PROCEDIMIENTO REFS PARS CONSTITUCION POLITICA, PROVINCIAS Y MAGISTRADOS","2024-10-21","2028-10-21","","","","2026-04-10T17:30:55.305867"
"964","24648","LEY PARA LA REGULACIÓN DE LA EDUCACIÓN A DISTANCIA Y EN CASA (HOMESCHOOLING) EN COSTA RICA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-21","2028-10-21","2024-11-20","218","","2026-04-10T17:30:55.305867"
"965","24647","REFORMA AL ARTÍCULO 76 DE LA CONSTITUCIÓN POLÍTICA REPÚBLICA DE COSTA RICA PARA EL RECONOCIMIENTO CONSTITUCIONAL DE LA LENGUA COSTARRICENSE DE SEÑAS (LESCO)","PROCEDIMIENTO REFS PARS CONSTITUCION POLITICA, PROVINCIAS Y MAGISTRADOS","2024-10-21","2028-10-21","","","","2026-04-10T17:30:55.305867"
"966","24645","LEY PARA LA INCORPORACIÓN DE PRINCIPIOS DE ECONOMÍA CIRCULAR EN LA GESTIÓN DE LOS SISTEMAS DE POTABILIZACIÓN, RECOLECCIÓN Y TRATAMIENTO DE AGUAS RESIDUALES DEL AYA Y SUS SISTEMAS DELEGADOS. REFORMA DE LA LEY CONSTITUTIVA DEL INSTITUTO COSTARRICENSE ACUEDUCTOS Y ALCANTARILLADOS, LEY N.° 2726, DE 1961 Y SUS REFORMAS. ANTERIORMENTE DENOMINADO: LEY PARA LA INCORPORACIÓN DE PRINCIPIOS DE ECONOMÍA CIRCULAR EN LA GESTIÓN DE LOS SISTEMAS DE TRATAMIENTO DE AGUAS RESIDUALES DEL AYA Y SUS SISTEMAS DELEGADOS. REFORMA A LA LEY CONSTITUTIVA DEL INSTITUTO COSTARRICENSE ACUEDUCTOS Y ALCANTARILLADOS, LEY NO. 2726 DE 1961 Y SUS REFORMAS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-17","2028-10-17","2024-11-20","218","","2026-04-10T17:30:55.305867"
"967","24644","LEY CONTRA ESTAFAS DENTRO DE LOS CENTROS PENITENCIARIOS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-17","2028-10-17","2024-11-20","218","","2026-04-10T17:30:55.305867"
"968","24643","LEY PARA EL NO COBRO DE SERVICIOS SANITARIOS EN TERMINALES DE AUTOBUSES","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-17","2028-10-17","2024-11-20","218","","2026-04-10T17:30:55.305867"
"969","24642","LEY PARA EL MEJORAMIENTO DE LA GESTION DEL PATRONATO NACIONAL DE LA INFANCIA Y FORTALECIMIENTO DEL PROCESO ESPECIAL DE PROTECCIÓN DE LAS PERSONAS MENORES DE EDAD","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-17","2028-10-17","2024-11-20","218","","2026-04-10T17:30:55.305867"
"970","24641","LEY DE VOLUNTARIADO","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-17","2028-10-17","2024-11-15","215","","2026-04-10T17:30:55.305867"
"971","24640","LEY PARA LA BUENA GOBERNANZA Y LA MODERNIZACIÓN PARA LA PROPIEDAD EN CONDOMINIOS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-16","2028-10-16","2024-11-15","215","","2026-04-10T17:30:55.305867"
"972","24639","LEY PARA SANCIONAR LAS CONDUCTAS VIOLENTAS EN CARRETERAS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-16","2028-10-16","2024-11-19","217","","2026-04-10T17:30:55.305867"
"973","24638","REFORMA DE LOS ARTÍCULOS 84, 85 Y 86 DEL REGLAMENTO DE LA ASAMBLEA LEGISLATIVA. CREACIÓN DE LA COMISIÓN PERMANENTE ESPECIAL DE SEGURIDAD ALIMENTARIA Y NUTRICIONAL.","PROCEDIMIENTO REFORMAS AL REGLAMENTO DE LA ASAMBLEA LEGISLATIVA","2024-10-16","2028-10-16","","","","2026-04-10T17:30:55.305867"
"974","24637","LEY DE CREACIÓN DEL PROGRAMA NACIONAL DE AGRICULTURA FAMILIAR (PRONAF)","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-16","2028-10-16","2024-11-15","215","","2026-04-10T17:30:55.305867"
"975","24636","RATIFICACIÓN DE LA DECLARATORIA DE LA VIRGEN DE LOS ÁNGELES COMO PATRONA DEL ESTADO DE COSTA RICA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-16","2028-10-16","2024-11-15","215","","2026-04-10T17:30:55.305867"
"976","24635","LEY PARA LA VISIBILIZACIÓN DE LAS PÉRDIDAS GESTACIONALES: BEBÉ ESTRELLA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-15","2028-10-15","2024-11-13","213","","2026-04-10T17:30:55.305867"
"977","24634","LEY DE CREACIÓN DE LOS CENTROS DE DESARROLLO EMPRESARIAL PARA ACERCAR SERVICIOS EMPRESARIALES A LAS MICRO, PEQUEÑAS Y MEDIANAS EMPRESAS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-15","2028-10-15","2024-11-13","213","","2026-04-10T17:30:55.305867"
"978","24633","LEY PARA EL FUNCIONAMIENTO Y EJECUCIÓN DEL FONDO PARA EL DESARROLLO DE LIMÓN (FODELI)","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-15","2028-10-15","2024-11-15","215","","2026-04-10T17:30:55.305867"
"979","24632","REFORMA DEL ARTÍCULO 8 DE LA LEY N° 8718, AUTORIZACIÓN PARA EL CAMBIO DE NOMBRE DE LA JUNTA DE PROTECCIÓN SOCIAL Y ESTABLECIMIENTO DE LA DISTRIBUCIÓN DE RENTAS DE LAS LOTERÍAS NACIONALES, DEL 17 DE FEBRERO DEL 2009","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-15","2028-10-15","2024-11-15","215","","2026-04-10T17:30:55.305867"
"980","24631","TRASLADO DE LA UNIDAD ESPECIAL DE INTERVENCIÓN AL MINISTERIO DE SEGURIDAD PÚBLICA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-14","2028-10-14","2024-11-15","215","","2026-04-10T17:30:55.305867"
"981","24630","LEY PARA LA GESTIÓN DE LA CULTURA LOCAL","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-14","2028-10-14","2024-11-15","215","","2026-04-10T17:30:55.305867"
"982","24629","INVESTIGACIÓN ""PARA QUE SE INVESTIGUE TODO LO RELACIONADO A LOS NOMBRAMIENTOS IRREGULARES Y LA FALTA DE IDONEIDAD DE LOS MIEMBROS DE LA JUNTA DIRECTIVA Y LA GERENCIA GENERAL DEL BANCO POPULAR Y DESARROLLO COMUNAL"".","PROCEDIMIENTO COMISIONES ESPECIALES INVESTIGADORAS","2024-10-11","2028-10-11","","","","2026-04-10T17:30:55.305867"
"983","24628","LEY PARA LA PROTECCIÓN INTEGRAL DE LAS PERSONAS MENORES DE EDAD: PROHIBICIÓN DE CIRUGÍAS Y TRATAMIENTOS HORMONALES DE CAMBIO DE GÉNERO","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-10","2028-10-10","2024-11-15","215","","2026-04-10T17:30:55.305867"
"984","24627","REFORMA DEL INCISO B) DEL ARTÍCULO 15 DE LA LEY NO. 4351 DE 11 DE JULIO DE 1969 Y SUS REFORMAS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-10","2028-10-10","2024-11-15","215","","2026-04-10T17:30:55.305867"
"985","24626","LEY GENERAL PARA LA SOSTENIBILIDAD DEL SECTOR DE PESCA ARTESANAL EN PEQUEÑA ESCALA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-10","2028-10-10","2024-11-13","213","","2026-04-10T17:30:55.305867"
"986","24625","DEFINICIÓN DEL LÍMITE ENTRE LOS CANTONES DE ALAJUELA Y BELEN DE LAS PROVINCIAS DE ALAJUELA Y HEREDIA.","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-09","2028-10-09","2024-10-15","192","","2026-04-10T17:30:55.305867"
"987","24624","REFORMA INTEGRAL A LA LEY DE REGULACIÓN DE LOS SISTEMAS ELECTRÓNICOS DE ADMINISTRACIÓN DE NICOTINA (SEAN), SISTEMAS SIMILARES SIN NICOTINA (SSSN) Y DISPOSITIVOS ELECTRÓNICOS QUE UTILIZAN TABACO CALENTADO Y TECNOLOGÍAS SIMILARES, N° 10066 DEL 14 DE DICIEMBRE DEL 2021","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-09","2028-10-09","2024-11-06","208","","2026-04-10T17:30:55.305867"
"988","24623","AUTORIZACIÓN A LA JUNTA ADMINISTRATIVA DEL LICEO NOCTURNO PACÍFICO SUR PARA QUE DONE UN INMUEBLE DE SU PROPIEDAD AL INSTITUTO NACIONAL DE APRENDIZAJE. ANTERIORMENTE DENOMINADO: AUTORIZACIÓN A LA JUNTA ADMINISTRATIVA DEL LICEO NOCTURNO PACÍFICO SUR A DONAR UN INMUEBLE DE SU PROPIEDAD AL INSTITUTO NACIONAL DE APRENDIZAJE","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-09","2028-10-09","2024-11-06","208","","2026-04-10T17:30:55.305867"
"989","24622","DEROGATORIA DEL INCISO C) DEL ARTÍCULO 9 DE LA LEY DE CREACIÓN DEL INSTITUTO CENTROAMERICANO DE EXTENSIÓN DE LA CULTURA, N.° 3215, PARA EXCLUIR DIPUTADOS DE JUNTA CONSULTIVA","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-09","2028-10-09","2024-11-07","209","","2026-04-10T17:30:55.305867"
"990","24621","REFORMA AL ARTÍCULO 3 DE LA LEY QUE REDISTRIBUYE EL IMPUESTO SOBRE LA EXPORTACIÓN DE CAJAS O ENVASES DE BANANO LEY N.°7313 DEL 29 DE SETIEMBRE DE 1992, ANTES CONOCIDO COMO REFORMA AL ARTÍCULO 3 DE LA LEY N.° 7313 DEL 29 DE SETIEMBRE DE 1992, REDISTRIBUCIÓN DEL IMPUESTO BANANERO ESTABLECIDO EN LA LEY N.° 5515 DEL 19 DE ABRIL DE 1974.","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-08","2028-10-08","2024-11-01","205","","2026-04-10T17:30:55.305867"
"991","24620","REFORMA DE LOS ARTÍCULOS 158 Y 159 DE LA CONSTITUCIÓN POLÍTICA DE COSTA RICA RELATIVA A LA ELECCION, REELECCION, PLAZOS Y REQUISITOS PARA EL EJERCICIO DEL CARGO DE MAGISTRADO DE LA CORTE SUPREMA DE JUSTICIA","PROCEDIMIENTO REFS PARS CONSTITUCION POLITICA, PROVINCIAS Y MAGISTRADOS","2024-10-08","2028-10-08","","","","2026-04-10T17:30:55.305867"
"992","24619","LEY PARA PROMOVER EL ASEGURAMIENTO POR TIEMPO EFECTIVO DE LOS PRODUCTORES, EMPLEADOS Y TRABAJADORES POR CUENTA PROPIA DEL SECTOR AGROPECUARIO, FORESTAL, ACUÍCOLA Y PESQUERO. ANTES DENOMINADO: LEY PARA PROMOVER EL ASEGURAMIENTO POR TIEMPO EFECTIVO DE LOS PRODUCTORES, EMPLEADOS Y TRABAJADORES POR CUENTA PROPIA DEL SECTOR AGROPECUARIO, ACUÍCOLA Y PESQUERO.","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-08","2028-10-08","2024-10-31","204","","2026-04-10T17:30:55.305867"
"993","24618","AMPLIACION AL PERMISO DE ATRAQUE Y DESEMBARQUE DE LA EMBARCACION ""ARAGO"" (ARTILLADO, CON BANDERA DE FRANCIA).","PROCEDIMIENTO SOLICITUDES DE ATRAQUE Y DESEMBARQUE","2024-10-08","2028-10-08","","","","2026-04-10T17:30:55.305867"
"994","24617","COMISIÓN ESPECIAL INVESTIGADORA DE LAS PRESUNTAS IRREGULARIDADES QUE HAN SIDO DENUNCIADAS Y AQUELLAS QUE SURJAN DENTRO DE LA INVESTIGACIÓN ENTORNO A LA CAJA COSTARRICENSE DEL SEGURO SOCIAL","PROCEDIMIENTO COMISIONES ESPECIALES INVESTIGADORAS","2024-10-07","2028-10-07","","","","2026-04-10T17:30:55.305867"
"995","24616","LEY DE PROTECCIÓN DEL CONSUMIDOR DE SERVICIOS O PRODUCTOS FINANCIEROS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-07","2028-10-07","2024-10-29","202","","2026-04-10T17:30:55.305867"
"996","24615","REFORMA PARCIAL DE LA LEY DE CREACIÓN DE LA DIRECCIÓN GENERAL DE ADAPTACIÓN SOCIAL, LEY N° 4762 DEL 08 DE MAYO DE 1971. MODERNIZACIÓN DE LABORES EN CENTROS PENITENCIARIOS","PROCEDIMIENTO PROYECTO DE LEY ORDINARIO","2024-10-03","2028-10-03","2024-10-22","197","","2026-04-10T17:30:55.305867"
