"id","proyecto_id","organo","fecha_inicio","fecha_termino","tipo_tramite"
"219","46","C.E CARTAGO (ÁREA IV)","2026-04-08","2026-04-08","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"220","46","ARCHIVO","2026-04-08","2026-04-08","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"221","46","ARCHIVO","2026-03-19","2026-03-19","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"222","46","PLENARIO","2026-03-18","2026-03-18","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"223","46","ARCHIVO","2026-03-17","2026-03-17","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"224","46","PARLAMENTARIOS","2026-03-16","2026-03-16","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"225","46","PARLAMENTARIOS","2026-03-12","2026-03-12","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"226","46","PLENARIO","2026-03-12","2026-03-12","PRESENTACIÓN DEL PROYECTO DE LEY"
"227","47","SOCIALES (ÁREA II)","2026-04-14","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"228","47","SOCIALES (ÁREA II)","2026-04-08","2026-04-08","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"230","47","ARCHIVO","2026-03-19","2026-03-19","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"231","47","PLENARIO","2026-03-18","2026-03-18","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"232","47","ARCHIVO","2026-03-17","2026-03-17","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"233","47","PARLAMENTARIOS","2026-03-16","2026-03-16","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"234","47","PARLAMENTARIOS","2026-03-12","2026-03-12","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"235","47","PLENARIO","2026-03-12","2026-03-12","PRESENTACIÓN DEL PROYECTO DE LEY"
"236","48","SOCIALES (ÁREA II)","2026-04-14","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"237","48","SOCIALES (ÁREA II)","2026-04-08","2026-04-08","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"238","48","ARCHIVO","2026-04-08","2026-04-08","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"239","48","ARCHIVO","2026-03-19","2026-03-19","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"240","48","PLENARIO","2026-03-18","2026-03-18","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"241","48","ARCHIVO","2026-03-17","2026-03-17","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"242","48","PARLAMENTARIOS","2026-03-16","2026-03-16","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"243","48","PARLAMENTARIOS","2026-03-12","2026-03-12","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"244","48","PLENARIO","2026-03-12","2026-03-12","PRESENTACIÓN DEL PROYECTO DE LEY"
"245","49","TECNOLOGIA Y EDUCAC (ÁREA V)","2026-04-08","2026-04-08","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"246","49","ARCHIVO","2026-04-08","2026-04-08","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"247","49","ARCHIVO","2026-03-20","2026-03-20","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"248","49","PLENARIO","2026-03-19","2026-03-19","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"249","49","ARCHIVO","2026-03-17","2026-03-17","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"250","49","PARLAMENTARIOS","2026-03-16","2026-03-16","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"251","49","PARLAMENTARIOS","2026-03-11","2026-03-11","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"252","49","PLENARIO","2026-03-11","2026-03-11","PRESENTACIÓN DEL PROYECTO DE LEY"
"253","50","JURIDICOS (ÁREA VII)","2026-04-14","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"254","50","JURIDICOS (ÁREA VII)","2026-04-08","2026-04-08","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"255","50","ARCHIVO","2026-04-08","2026-04-08","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"256","50","ARCHIVO","2026-03-20","2026-03-20","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"257","50","PLENARIO","2026-03-19","2026-03-19","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"258","50","ARCHIVO","2026-03-16","2026-03-16","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"259","50","PARLAMENTARIOS","2026-03-16","2026-03-16","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"260","50","PARLAMENTARIOS","2026-03-11","2026-03-11","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"261","50","PLENARIO","2026-03-10","2026-03-10","PRESENTACIÓN DEL PROYECTO DE LEY"
"262","51","SEGURIDAD Y NARCOTR (ÁREA VII)","2026-04-08","2026-04-08","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"263","51","ARCHIVO","2026-04-08","2026-04-08","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"264","51","ARCHIVO","2026-03-20","2026-03-20","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"265","51","PLENARIO","2026-03-19","2026-03-19","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"266","51","ARCHIVO","2026-03-16","2026-03-16","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"267","51","PARLAMENTARIOS","2026-03-16","2026-03-16","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"268","51","PARLAMENTARIOS","2026-03-11","2026-03-11","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"269","51","PLENARIO","2026-03-10","2026-03-10","PRESENTACIÓN DEL PROYECTO DE LEY"
"270","52","AGROPECUARIOS (ÁREA IV)","2026-04-14","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"271","52","AGROPECUARIOS (ÁREA IV)","2026-04-08","2026-04-08","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"272","52","ARCHIVO","2026-04-08","2026-04-08","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"273","52","ARCHIVO","2026-03-20","2026-03-20","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"274","52","PLENARIO","2026-03-19","2026-03-19","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"275","52","ARCHIVO","2026-03-19","2026-03-19","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"276","52","PARLAMENTARIOS","2026-03-19","2026-03-19","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"277","52","PARLAMENTARIOS","2026-03-11","2026-03-11","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"278","52","PLENARIO","2026-03-10","2026-03-10","PRESENTACIÓN DEL PROYECTO DE LEY"
"279","53","PLENARIO","2026-03-10","","INGRESO EN EL ORDEN DEL DIA (PLENARIO)"
"280","53","PLENARIO","2026-03-09","2026-03-09","PRESENTACIÓN DEL PROYECTO"
"281","54","ECONOMICOS (ÁREA V)","2026-04-08","2026-04-08","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"282","54","ARCHIVO","2026-04-08","2026-04-08","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"283","54","ARCHIVO","2026-03-20","2026-03-20","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"284","54","PLENARIO","2026-03-19","2026-03-19","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"285","54","ARCHIVO","2026-03-19","2026-03-19","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"286","54","PARLAMENTARIOS","2026-03-19","2026-03-19","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"287","54","PARLAMENTARIOS","2026-03-10","2026-03-10","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"288","54","PLENARIO","2026-03-09","2026-03-09","PRESENTACIÓN DEL PROYECTO DE LEY"
"289","55","SOCIALES (ÁREA II)","2026-04-14","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"290","55","SOCIALES (ÁREA II)","2026-04-08","2026-04-08","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"291","55","ARCHIVO","2026-04-08","2026-04-08","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"292","55","ARCHIVO","2026-03-20","2026-03-20","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"293","55","PLENARIO","2026-03-19","2026-03-19","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"294","55","ARCHIVO","2026-03-16","2026-03-16","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"295","55","PARLAMENTARIOS","2026-03-16","2026-03-16","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"296","55","PARLAMENTARIOS","2026-03-10","2026-03-10","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"297","55","PLENARIO","2026-03-09","2026-03-09","PRESENTACIÓN DEL PROYECTO DE LEY"
"298","56","ARCHIVO","2026-03-20","2026-03-20","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"299","56","PLENARIO","2026-03-19","2026-03-19","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"300","56","ARCHIVO","2026-03-16","2026-03-16","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"301","56","PARLAMENTARIOS","2026-03-16","2026-03-16","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"302","56","PARLAMENTARIOS","2026-03-09","2026-03-09","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"303","56","PLENARIO","2026-03-09","2026-03-09","PRESENTACIÓN DEL PROYECTO DE LEY"
"304","57","ARCHIVO","2026-03-20","2026-03-20","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"305","57","PLENARIO","2026-03-19","2026-03-19","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"306","57","ARCHIVO","2026-03-16","2026-03-16","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"307","57","PARLAMENTARIOS","2026-03-16","2026-03-16","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"308","57","PARLAMENTARIOS","2026-03-09","2026-03-09","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"309","57","PLENARIO","2026-03-09","2026-03-09","PRESENTACIÓN DEL PROYECTO DE LEY"
"310","58","HONORES (ÁREA I)","2026-04-08","2026-04-08","RECEPCIÓN DEL EXPEDIENTE EN LA COMISIÓN DE HONORES (COMISIÓN)"
"311","58","ARCHIVO","2026-04-08","2026-04-08","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"312","58","ARCHIVO","2026-03-20","2026-03-20","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"313","58","PLENARIO","2026-03-19","2026-03-19","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"314","58","ARCHIVO","2026-03-16","2026-03-16","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"315","58","PLENARIO","2026-03-09","2026-03-09","PRESENTACIÓN DEL PROYECTO DE ACUERDO"
"316","59","AMBIENTE (ÁREA IV)","2026-04-14","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"317","59","AMBIENTE (ÁREA IV)","2026-04-08","2026-04-08","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"318","59","ARCHIVO","2026-04-08","2026-04-08","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"319","59","ARCHIVO","2026-03-20","2026-03-20","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"320","59","PLENARIO","2026-03-19","2026-03-19","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"321","59","ARCHIVO","2026-03-16","2026-03-16","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"322","59","PARLAMENTARIOS","2026-03-16","2026-03-16","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"323","59","PARLAMENTARIOS","2026-03-09","2026-03-09","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"324","59","PLENARIO","2026-03-09","2026-03-09","PRESENTACIÓN DEL PROYECTO DE LEY"
"325","60","ARCHIVO","2026-03-16","2026-03-16","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"326","60","PLENARIO","2026-03-05","2026-03-05","PRESENTACIÓN DEL PROYECTO"
"327","61","C.E. LIMÓN (ÁREA VII)","2026-04-08","2026-04-08","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"328","61","ARCHIVO","2026-04-08","2026-04-08","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"329","61","ARCHIVO","2026-03-20","2026-03-20","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"330","61","PLENARIO","2026-03-19","2026-03-19","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"331","61","ARCHIVO","2026-03-16","2026-03-16","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"332","61","PARLAMENTARIOS","2026-03-16","2026-03-16","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"333","61","PARLAMENTARIOS","2026-03-09","2026-03-09","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"334","61","PLENARIO","2026-03-05","2026-03-05","PRESENTACIÓN DEL PROYECTO DE LEY"
"335","62","TECNOLOGIA Y EDUCAC (ÁREA V)","2026-04-08","2026-04-08","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"336","62","ARCHIVO","2026-04-08","2026-04-08","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"337","62","ARCHIVO","2026-03-16","2026-03-16","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"338","62","PARLAMENTARIOS","2026-03-16","2026-03-16","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"339","62","ARCHIVO","2026-03-11","2026-03-11","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"340","62","PLENARIO","2026-03-10","2026-03-10","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"341","62","PARLAMENTARIOS","2026-03-05","2026-03-05","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"342","62","PLENARIO","2026-03-05","2026-03-05","PRESENTACIÓN DEL PROYECTO DE LEY"
"343","63","MUJER (ÁREA I)","2026-04-15","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"344","63","MUJER (ÁREA I)","2026-04-08","2026-04-08","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"345","63","ARCHIVO","2026-04-08","2026-04-08","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"346","63","ARCHIVO","2026-03-16","2026-03-16","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"347","63","PARLAMENTARIOS","2026-03-16","2026-03-16","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"348","63","ARCHIVO","2026-03-11","2026-03-11","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"349","63","PLENARIO","2026-03-10","2026-03-10","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"350","63","PARLAMENTARIOS","2026-03-05","2026-03-05","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"351","63","PLENARIO","2026-03-05","2026-03-05","PRESENTACIÓN DEL PROYECTO DE LEY"
"352","64","MUNICIPALES (ÁREA VIII)","2026-03-26","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"353","64","MUNICIPALES (ÁREA VIII)","2026-03-19","2026-03-19","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"354","64","ARCHIVO","2026-03-19","2026-03-19","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"355","64","ARCHIVO","2026-03-11","2026-03-11","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"356","64","PLENARIO","2026-03-10","2026-03-10","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"357","64","ARCHIVO","2026-03-10","2026-03-10","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"358","64","PARLAMENTARIOS","2026-03-10","2026-03-10","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"359","64","PARLAMENTARIOS","2026-03-05","2026-03-05","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"360","64","PLENARIO","2026-03-04","2026-03-04","PRESENTACIÓN DEL PROYECTO DE LEY"
"361","65","ECONOMICOS (ÁREA V)","2026-04-08","2026-04-08","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"362","65","ARCHIVO","2026-04-08","2026-04-08","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"363","65","ARCHIVO","2026-03-16","2026-03-16","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"364","65","PARLAMENTARIOS","2026-03-16","2026-03-16","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"365","65","ARCHIVO","2026-03-11","2026-03-11","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"366","65","PLENARIO","2026-03-10","2026-03-10","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"367","65","PARLAMENTARIOS","2026-03-04","2026-03-04","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"368","65","PLENARIO","2026-03-04","2026-03-04","PRESENTACIÓN DEL PROYECTO DE LEY"
"369","66","C.E. ALAJUELA (ÁREA II)","2026-05-04","","INGRESO EN EL ORDEN DEL DIA Y DEBATE (C.E.D.)"
"370","66","C.E. ALAJUELA (ÁREA II)","2026-04-08","2026-04-08","RECEPCIÓN DEL PROYECTO (C.E.D.)"
"371","66","ARCHIVO","2026-04-08","2026-04-08","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"372","66","ARCHIVO","2026-03-16","2026-03-16","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"373","66","PARLAMENTARIOS","2026-03-16","2026-03-16","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"374","66","ARCHIVO","2026-03-11","2026-03-11","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"375","66","PLENARIO","2026-03-10","2026-03-10","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"376","66","PARLAMENTARIOS","2026-03-04","2026-03-04","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"377","66","PLENARIO","2026-03-04","2026-03-04","PRESENTACIÓN DEL PROYECTO DE LEY"
"378","67","SEGURIDAD Y NARCOTR (ÁREA VII)","2026-03-19","2026-03-19","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"379","67","ARCHIVO","2026-03-19","2026-03-19","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"380","67","ARCHIVO","2026-03-11","2026-03-11","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"381","67","PLENARIO","2026-03-10","2026-03-10","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"382","67","ARCHIVO","2026-03-10","2026-03-10","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"383","67","PARLAMENTARIOS","2026-03-10","2026-03-10","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"384","67","PARLAMENTARIOS","2026-03-04","2026-03-04","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"385","67","PLENARIO","2026-03-04","2026-03-04","PRESENTACIÓN DEL PROYECTO DE LEY"
"386","68","PLENARIO","2026-04-07","","PRIMER DEBATE (PLENARIO)"
"387","68","PLENARIO","2026-03-17","2026-03-17","INGRESO EN EL ORDEN DEL DIA (PLENARIO)"
"388","68","PLENARIO","2026-03-17","2026-03-17","RECEPCIÓN EN LA SECRETARÍA DEL DIRECTORIO (PLENARIO)"
"389","68","PLENARIO","2026-03-16","2026-03-16","DISPENSA DE TRÁMITE"
"390","68","ARCHIVO","2026-03-11","2026-03-11","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"391","68","PLENARIO","2026-03-10","2026-03-10","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"392","68","ARCHIVO","2026-03-09","2026-03-09","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"393","68","PARLAMENTARIOS","2026-03-09","2026-03-09","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"394","68","PARLAMENTARIOS","2026-03-04","2026-03-04","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"395","68","PLENARIO","2026-03-03","2026-03-03","PRESENTACIÓN DEL PROYECTO DE LEY"
"396","69","SOCIALES (ÁREA II)","2026-03-24","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"397","69","SOCIALES (ÁREA II)","2026-03-17","2026-03-17","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"398","69","ARCHIVO","2026-03-17","2026-03-17","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"399","69","ARCHIVO","2026-03-11","2026-03-11","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"400","69","PLENARIO","2026-03-10","2026-03-10","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"401","69","ARCHIVO","2026-03-09","2026-03-09","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"402","69","PARLAMENTARIOS","2026-03-09","2026-03-09","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"403","69","PARLAMENTARIOS","2026-03-04","2026-03-04","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"404","69","PLENARIO","2026-03-03","2026-03-03","PRESENTACIÓN DEL PROYECTO DE LEY"
"405","70","HACENDARIOS (ÁREA VI)","2026-04-14","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"406","70","HACENDARIOS (ÁREA VI)","2026-04-08","2026-04-08","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"407","70","ARCHIVO","2026-04-08","2026-04-08","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"408","70","ARCHIVO","2026-03-16","2026-03-16","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"409","70","PARLAMENTARIOS","2026-03-16","2026-03-16","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"410","70","ARCHIVO","2026-03-11","2026-03-11","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"411","70","PLENARIO","2026-03-10","2026-03-10","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"412","70","PARLAMENTARIOS","2026-03-04","2026-03-04","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"413","70","PLENARIO","2026-03-03","2026-03-03","PRESENTACIÓN DEL PROYECTO DE LEY"
"414","71","PLENARIO","2026-02-27","","INGRESO EN EL ORDEN DEL DÍA"
"415","71","PLENARIO","2026-02-26","2026-02-26","PRESENTACIÓN DE LA PROPOSICIÓN"
"416","72","JURIDICOS (ÁREA VII)","2026-03-24","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"417","72","JURIDICOS (ÁREA VII)","2026-03-17","2026-03-17","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"418","72","ARCHIVO","2026-03-17","2026-03-17","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"419","72","ARCHIVO","2026-03-11","2026-03-11","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"420","72","PLENARIO","2026-03-10","2026-03-10","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"421","72","ARCHIVO","2026-03-09","2026-03-09","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"422","72","PARLAMENTARIOS","2026-03-09","2026-03-09","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"423","72","PARLAMENTARIOS","2026-02-26","2026-02-26","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"424","72","PLENARIO","2026-02-26","2026-02-26","PRESENTACIÓN DEL PROYECTO DE LEY"
"425","73","MUNICIPALES (ÁREA VIII)","2026-03-26","","INGRESO EN EL ORDEN DEL DÍA Y DEBATE (COMISIÓN)"
"426","73","MUNICIPALES (ÁREA VIII)","2026-03-16","2026-03-16","RECEPCIÓN DEL PROYECTO (COMISIÓN)"
"427","73","ARCHIVO","2026-03-16","2026-03-16","REMISIÓN DEL EXPEDIENTE A COMISIÓN (ARCHIVO)"
"428","73","ARCHIVO","2026-03-11","2026-03-11","RECEPCIÓN DEL PROYECTO (ARCHIVO)"
"429","73","PLENARIO","2026-03-10","2026-03-10","ASIGNACIÓN A COMISIÓN E INFORME AL PLENARIO"
"430","73","ARCHIVO","2026-03-09","2026-03-09","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"431","73","PARLAMENTARIOS","2026-03-09","2026-03-09","REMISIÓN DEL PROYECTO AL ARCHIVO PARA SU PUBLICACIÓN EN LA IMPRENTA NACIONA"
"432","73","PARLAMENTARIOS","2026-02-26","2026-02-26","RECEPCION DEL PROYECTO EN SERVICIOS PARLAMENTARIOS"
"433","73","PLENARIO","2026-02-26","2026-02-26","PRESENTACIÓN DEL PROYECTO DE LEY"
"434","74","ARCHIVO","2026-03-02","2026-03-02","ENVÍO A IMPRENTA NACIONAL PARA SU PUBLICACIÓN"
"435","74","PLENARIO","2026-02-25","2026-02-25","PRESENTACIÓN DE LA PROPOSICIÓN"
